key;sha1[string];Tags descriptifs[multi_tags];HS[checkbox];nom_dossier_H[multi_tags];tweet_id_0;tweet_url_0;sha1;folder_img_id;img_steak_id;user_id_0;user_name_0;location;lang;account_creation_date_0;followers_0;friends_0;tweet_creation_date_0;tweet_creation_timestamp_0;status;tweet_id_1;tweet_creation_date_1;user_id_1;user_name_1;location_1;lang_1;account_creation_date_1;followers_1;friends_1;tweet_id_2;tweet_creation_date_2;user_id_2;user_name_2;location_2;lang_2;account_creation_date_2;followers_2;friends_2;col_38;user_name_PO;tweet_creation_date_PO;account_creation_date_PO;followers_PO;friends_PO
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091763319919255560;https://twitter.com/i/web/status/1091763319919255560;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;1009190651945213952;OMB2_;Édoras;en;19/06/2018 21:46:16;41;34;02/02/2019 18:20:34;1549131634107;RT;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;59;27;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;59;27
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091764316343287809;https://twitter.com/i/web/status/1091764316343287809;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;125053257;SoisFidl;Paris, France;fr;21/03/2010 14:35:20;184;19;02/02/2019 18:24:31;1549131871673;RT;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;59;27;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;59;27
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091768191309746177;https://twitter.com/i/web/status/1091768191309746177;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;1906866164;citoyenRF;;fr;26/09/2013 06:04:28;1883;3910;02/02/2019 18:39:55;1549132795537;RT;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;59;37;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;59;37
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091776655910203392;https://twitter.com/i/web/status/1091776655910203392;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;2897238832;mekdadanis5;Clichy, France;fr;29/11/2014 11:01:34;360;866;02/02/2019 19:13:33;1549134813655;RT;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;60;38;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;60;38
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091777527452966914;https://twitter.com/i/web/status/1091777527452966914;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;1085864388517597185;laurapfister6;Grenoble, France;en;17/01/2019 11:40:19;24;81;02/02/2019 19:17:01;1549135021447;RT;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;60;38;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;60;38
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091817445000663041;https://twitter.com/i/web/status/1091817445000663041;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;94138395;oablito;;en;02/12/2009 17:56:26;181;323;02/02/2019 21:55:38;1549144538532;RT;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;61;38;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;61;38
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091822252797116417;https://twitter.com/i/web/status/1091822252797116417;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;980333313058656256;SalguesF;Paris 12 et La Souterraine ;fr;01/04/2018 06:37:30;102;166;02/02/2019 22:14:44;1549145684800;RT;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;61;38;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;61;38
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1092239449843478528;https://twitter.com/i/web/status/1092239449843478528;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;776128986619478016;EliasAissaoui_;Hauts-de-Seine, Ile-de-France;fr;14/09/2016 18:42:24;25;29;04/02/2019 01:52:32;1549245152327;RT;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;61;38;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;61;38
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091760233398128640;https://twitter.com/i/web/status/1091760233398128640;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;1063754889959014402;JeromeMaufras;;fr;17/11/2018 11:25:04;21;2;02/02/2019 18:08:18;1549130898223;Q-SI;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;58;23;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;58;23
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091761109411999750;https://twitter.com/i/web/status/1091761109411999750;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;2567292679;fredwalton216;Pennsylvania;en;14/06/2014 15:10:49;1373;1182;02/02/2019 18:11:47;1549131107081;Q-SI;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;59;27;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;59;27
1e8060e3e3ff0310_10484_ffffdf981808007a_b49e39b15164c5ddb6301e73a134cbd11a4b59f0.jpg;53466362b003a03d9c01650ca504cdde5912b578;LouisBoyard;;boyard 2;1091770147470233600;https://twitter.com/i/web/status/1091770147470233600;b49e39b15164c5ddb6301e73a134cbd11a4b59f0;0;0;2850950135;EmilieLacoste50;;fr;30/10/2014 05:39:14;281;95;02/02/2019 18:47:41;1549133261922;Q-SI;1091759134041690113;02/02/2019 18:03:56;855139864123252736;Marouan_hello;Paris, France;fr;20/04/2017 19:23:26;60;37;-;-;-;-;-;-;-;-;-;1;Marouan_hello;2019-02-02 18:03:56;2017-04-20 19:23:26;60;37
1e8061e3e3ff0310_14215_ff818199fdf1c1ff_ccba275208440aefd7c828d41523164274180337.jpg;b4c239fa7a14aafa11b31489c319e63900d87901;LouisBoyard;;boyard 2;1091753550789701632;https://twitter.com/i/web/status/1091753550789701632;ccba275208440aefd7c828d41523164274180337;0;0;429114903;Ithyphallique;;fr;05/12/2011 15:42:36;160;0;02/02/2019 17:41:44;1549129304965;o;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;Ithyphallique;2019-02-02 17:41:44;2011-12-05 15:42:36;160;0
1e8061e3e3ff0310_14215_ff818199fdf1c1ff_ccba275208440aefd7c828d41523164274180337.jpg;b4c239fa7a14aafa11b31489c319e63900d87901;LouisBoyard;;boyard 2;1091763770605621249;https://twitter.com/i/web/status/1091763770605621249;ccba275208440aefd7c828d41523164274180337;0;0;312199949;titelilii;France;fr;06/06/2011 18:54:50;92;223;02/02/2019 18:22:21;1549131741559;RT;1091753550789701632;02/02/2019 17:41:44;429114903;Ithyphallique;;fr;05/12/2011 15:42:36;160;0;-;-;-;-;-;-;-;-;-;1;Ithyphallique;2019-02-02 17:41:44;2011-12-05 15:42:36;160;0
1e8061e3e3ff0310_14215_ff818199fdf1c1ff_ccba275208440aefd7c828d41523164274180337.jpg;b4c239fa7a14aafa11b31489c319e63900d87901;LouisBoyard;;boyard 2;1091767491162968064;https://twitter.com/i/web/status/1091767491162968064;ccba275208440aefd7c828d41523164274180337;0;0;810233880624189440;so6frite;;fr;17/12/2016 21:23:05;75;927;02/02/2019 18:37:08;1549132628609;RT;1091753550789701632;02/02/2019 17:41:44;429114903;Ithyphallique;;fr;05/12/2011 15:42:36;160;0;-;-;-;-;-;-;-;-;-;1;Ithyphallique;2019-02-02 17:41:44;2011-12-05 15:42:36;160;0
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091751616129261568;https://twitter.com/i/web/status/1091751616129261568;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;200;02/02/2019 17:34:03;1549128843706;o;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;200
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091755281565011968;https://twitter.com/i/web/status/1091755281565011968;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;108434962;lapin47;Occitanie;fr;25/01/2010 23:06:04;6807;6163;02/02/2019 17:48:37;1549129717614;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;200;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;200
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091755360434692096;https://twitter.com/i/web/status/1091755360434692096;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;35712420;marilynetrose;France;en;27/04/2009 10:20:53;142;641;02/02/2019 17:48:56;1549129736418;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;200;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;200
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091755759044579328;https://twitter.com/i/web/status/1091755759044579328;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;1046120041;d2sd2s77;;fr;29/12/2012 22:06:01;147;450;02/02/2019 17:50:31;1549129831454;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;200;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;200
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091758040414646273;https://twitter.com/i/web/status/1091758040414646273;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;441506875;krolined13;france;fr;20/12/2011 04:50:06;1214;1016;02/02/2019 17:59:35;1549130375375;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;200;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;200
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091758336746442752;https://twitter.com/i/web/status/1091758336746442752;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;2737710932;AtonAha;Puy-de-Dôme, Auvergne;fr;16/08/2014 17:34:48;1120;978;02/02/2019 18:00:46;1549130446026;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;200;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;200
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091758401246453761;https://twitter.com/i/web/status/1091758401246453761;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;695165002966237184;habanaclub18;Riedisheim, France;fr;04/02/2016 08:40:27;361;487;02/02/2019 18:01:01;1549130461404;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;200;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;200
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091758782349299716;https://twitter.com/i/web/status/1091758782349299716;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;156593609;capalutwit;Vrai Songe  Voie Lactée;fr;17/06/2010 10:22:47;3741;4236;02/02/2019 18:02:32;1549130552266;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;200;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;200
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091759660191936513;https://twitter.com/i/web/status/1091759660191936513;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;870257757055799298;harmonya59;;fr;01/06/2017 12:36:32;325;337;02/02/2019 18:06:01;1549130761560;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;200;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;200
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091764927868665856;https://twitter.com/i/web/status/1091764927868665856;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;490570020;boris2FDG;;fr;12/02/2012 17:52:07;1665;1689;02/02/2019 18:26:57;1549132017472;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;201;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;201
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091767829660123137;https://twitter.com/i/web/status/1091767829660123137;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;1243147873;LNFranco_FI;Paris;fr;05/03/2013 07:48:54;13509;6960;02/02/2019 18:38:29;1549132709313;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;201;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;201
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091767912518553600;https://twitter.com/i/web/status/1091767912518553600;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;482878437;alancelin;Paris, France;fr;04/02/2012 12:01:58;40595;1203;02/02/2019 18:38:49;1549132729068;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;201;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;201
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091768206300270597;https://twitter.com/i/web/status/1091768206300270597;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;2776547279;Romy0426S;France;fr;19/09/2014 18:20:31;830;775;02/02/2019 18:39:59;1549132799111;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;201;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;201
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091768268459855872;https://twitter.com/i/web/status/1091768268459855872;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;474772709;Barbare128;île de France ;fr;26/01/2012 10:08:31;94;137;02/02/2019 18:40:13;1549132813931;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;201;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;201
1e8061e3e3ff0310_132_ffffff0100000003_d78a4a090b12beadf27e68923d42596bbb3a372a.jpg;466326b4608a610e219fe248ee6f16be1874b8c4;LouisBoyard;;boyard 2;1091768349544067073;https://twitter.com/i/web/status/1091768349544067073;d78a4a090b12beadf27e68923d42596bbb3a372a;0;0;312626081;Gaqtwitt;Vosges, Lorraine;fr;07/06/2011 12:25:07;126;515;02/02/2019 18:40:33;1549132833263;RT;1091751616129261568;02/02/2019 17:34:03;1037645801286184960;LauLyonnaisFI;Franche-Comté, France;fr;06/09/2018 10:16:52;935;201;-;-;-;-;-;-;-;-;-;1;LauLyonnaisFI;2019-02-02 17:34:03;2018-09-06 10:16:52;935;201
